student_id,scholarship_id,feedback_type,weight,timestamp
STU_000052,SCH_000003,apply,3.0,2024-07-06T01:00:00Z
STU_000052,SCH_000722,view,1.0,2024-04-04T14:00:00Z
STU_000052,SCH_000060,click,2.0,2024-08-02T17:00:00Z
STU_000053,SCH_000557,apply,3.0,2024-10-24T19:00:00Z
STU_000053,SCH_000183,click,2.0,2024-12-26T22:00:00Z
STU_000053,SCH_000171,click,2.0,2024-06-23T10:00:00Z
STU_000053,SCH_000537,reject,-1.0,2024-01-04T13:00:00Z
STU_000053,SCH_000101,apply,3.0,2024-09-08T09:00:00Z
STU_000053,SCH_000334,view,1.0,2024-10-02T10:00:00Z
STU_000053,SCH_000430,click,2.0,2024-07-14T01:00:00Z
STU_000053,SCH_000110,click,2.0,2024-02-13T18:00:00Z
STU_000053,SCH_000101,reject,-1.0,2024-09-09T04:00:00Z
STU_000053,SCH_000547,reject,-1.0,2024-11-27T00:00:00Z
STU_000053,SCH_000708,reject,-1.0,2024-02-24T03:00:00Z
STU_000053,SCH_000005,click,2.0,2024-10-13T18:00:00Z
STU_000053,SCH_000491,reject,-1.0,2024-10-25T14:00:00Z
STU_000054,SCH_000578,apply,3.0,2024-09-01T21:00:00Z
STU_000055,SCH_000516,view,1.0,2024-01-08T12:00:00Z
STU_000055,SCH_000041,reject,-1.0,2024-07-16T12:00:00Z
STU_000056,SCH_000203,reject,-1.0,2024-10-12T18:00:00Z
STU_000056,SCH_000538,click,2.0,2024-12-10T15:00:00Z
STU_000056,SCH_000107,reject,-1.0,2024-09-28T15:00:00Z
STU_000056,SCH_000358,reject,-1.0,2024-12-11T02:00:00Z
STU_000056,SCH_000446,apply,3.0,2024-09-15T04:00:00Z
STU_000056,SCH_000541,click,2.0,2024-10-04T19:00:00Z
STU_000057,SCH_000248,view,1.0,2024-09-09T19:00:00Z
STU_000057,SCH_000220,click,2.0,2024-04-15T12:00:00Z
STU_000057,SCH_000495,view,1.0,2024-11-09T11:00:00Z
STU_000057,SCH_000599,reject,-1.0,2024-01-29T12:00:00Z
STU_000057,SCH_000434,click,2.0,2024-12-19T02:00:00Z
STU_000057,SCH_000196,view,1.0,2024-10-12T20:00:00Z
STU_000057,SCH_000558,view,1.0,2024-12-22T15:00:00Z
STU_000057,SCH_000685,apply,3.0,2024-08-09T11:00:00Z
STU_000057,SCH_000531,click,2.0,2024-07-06T00:00:00Z
STU_000057,SCH_000495,view,1.0,2024-08-21T22:00:00Z
STU_000057,SCH_000222,reject,-1.0,2024-08-04T17:00:00Z
STU_000057,SCH_000049,reject,-1.0,2024-12-30T17:00:00Z
STU_000058,SCH_000539,view,1.0,2024-01-16T21:00:00Z
STU_000058,SCH_000557,view,1.0,2024-01-01T04:00:00Z
STU_000058,SCH_000709,reject,-1.0,2024-12-02T13:00:00Z
STU_000058,SCH_000739,view,1.0,2024-01-04T05:00:00Z
STU_000058,SCH_000552,reject,-1.0,2024-10-13T08:00:00Z
STU_000058,SCH_000557,click,2.0,2024-11-04T01:00:00Z
STU_000058,SCH_000137,view,1.0,2024-02-09T09:00:00Z
STU_000058,SCH_000552,apply,3.0,2024-05-27T06:00:00Z
STU_000058,SCH_000430,apply,3.0,2024-01-05T07:00:00Z
STU_000058,SCH_000268,apply,3.0,2024-11-06T09:00:00Z
STU_000058,SCH_000164,reject,-1.0,2024-10-11T11:00:00Z
STU_000058,SCH_000014,apply,3.0,2024-02-07T13:00:00Z
STU_000059,SCH_000395,reject,-1.0,2024-06-20T15:00:00Z
STU_000059,SCH_000107,click,2.0,2024-06-27T12:00:00Z
STU_000059,SCH_000498,click,2.0,2024-10-28T16:00:00Z
STU_000059,SCH_000238,view,1.0,2024-03-06T14:00:00Z
STU_000059,SCH_000238,click,2.0,2024-04-30T11:00:00Z
STU_000059,SCH_000644,view,1.0,2024-11-11T05:00:00Z
STU_000059,SCH_000538,view,1.0,2024-10-23T03:00:00Z
STU_000060,SCH_000250,view,1.0,2024-05-30T18:00:00Z
STU_000060,SCH_000049,apply,3.0,2024-01-01T20:00:00Z
STU_000060,SCH_000516,view,1.0,2024-08-03T21:00:00Z
STU_000060,SCH_000516,view,1.0,2024-12-06T18:00:00Z
STU_000060,SCH_000759,reject,-1.0,2024-12-17T10:00:00Z
STU_000060,SCH_000668,reject,-1.0,2024-09-18T06:00:00Z
STU_000060,SCH_000786,reject,-1.0,2024-04-20T11:00:00Z
STU_000060,SCH_000049,click,2.0,2024-10-31T09:00:00Z
STU_000060,SCH_000495,view,1.0,2024-07-11T02:00:00Z
STU_000061,SCH_000430,view,1.0,2024-02-22T09:00:00Z
STU_000061,SCH_000284,view,1.0,2024-01-14T07:00:00Z
STU_000061,SCH_000430,click,2.0,2024-07-14T15:00:00Z
STU_000061,SCH_000303,click,2.0,2024-03-06T02:00:00Z
STU_000061,SCH_000430,view,1.0,2024-10-23T19:00:00Z
STU_000061,SCH_000638,view,1.0,2024-10-15T19:00:00Z
STU_000062,SCH_000714,reject,-1.0,2024-11-11T12:00:00Z
STU_000062,SCH_000714,reject,-1.0,2024-11-26T00:00:00Z
STU_000062,SCH_000561,reject,-1.0,2024-05-16T05:00:00Z
STU_000062,SCH_000560,apply,3.0,2024-09-04T07:00:00Z
STU_000062,SCH_000350,view,1.0,2024-10-15T01:00:00Z
STU_000062,SCH_000662,apply,3.0,2024-07-10T09:00:00Z
STU_000062,SCH_000620,click,2.0,2024-08-01T20:00:00Z
STU_000063,SCH_000271,reject,-1.0,2024-08-27T05:00:00Z
STU_000063,SCH_000483,view,1.0,2024-07-04T09:00:00Z
STU_000063,SCH_000409,click,2.0,2024-04-05T12:00:00Z
STU_000063,SCH_000483,click,2.0,2024-07-11T15:00:00Z
STU_000063,SCH_000017,reject,-1.0,2024-01-12T07:00:00Z
STU_000063,SCH_000424,view,1.0,2024-04-10T19:00:00Z
STU_000063,SCH_000483,apply,3.0,2024-06-12T20:00:00Z
STU_000063,SCH_000337,click,2.0,2024-01-05T20:00:00Z
STU_000063,SCH_000708,view,1.0,2024-11-19T22:00:00Z
STU_000063,SCH_000409,click,2.0,2024-06-18T04:00:00Z
STU_000063,SCH_000421,view,1.0,2024-01-05T01:00:00Z
STU_000063,SCH_000179,reject,-1.0,2024-12-25T09:00:00Z
STU_000064,SCH_000762,reject,-1.0,2024-05-21T13:00:00Z
STU_000064,SCH_000368,click,2.0,2024-04-22T10:00:00Z
STU_000064,SCH_000513,click,2.0,2024-08-09T08:00:00Z
STU_000064,SCH_000179,click,2.0,2024-06-05T05:00:00Z
STU_000064,SCH_000170,reject,-1.0,2024-04-05T05:00:00Z
STU_000064,SCH_000051,click,2.0,2024-01-15T11:00:00Z
STU_000064,SCH_000034,reject,-1.0,2024-02-04T01:00:00Z
STU_000064,SCH_000785,view,1.0,2024-03-07T07:00:00Z
STU_000064,SCH_000051,view,1.0,2024-03-10T10:00:00Z
STU_000064,SCH_000204,click,2.0,2024-01-05T09:00:00Z
STU_000064,SCH_000785,reject,-1.0,2024-03-06T04:00:00Z
STU_000065,SCH_000739,click,2.0,2024-05-05T10:00:00Z
STU_000065,SCH_000486,click,2.0,2024-09-24T16:00:00Z
STU_000065,SCH_000175,view,1.0,2024-03-22T10:00:00Z
STU_000065,SCH_000665,click,2.0,2024-12-13T00:00:00Z
STU_000065,SCH_000667,click,2.0,2024-08-12T15:00:00Z
STU_000065,SCH_000488,view,1.0,2024-02-08T11:00:00Z
STU_000065,SCH_000486,apply,3.0,2024-03-14T04:00:00Z
STU_000065,SCH_000546,view,1.0,2024-10-27T17:00:00Z
STU_000065,SCH_000286,reject,-1.0,2024-01-24T17:00:00Z
STU_000065,SCH_000598,view,1.0,2024-07-31T20:00:00Z
STU_000065,SCH_000598,click,2.0,2024-08-25T22:00:00Z
STU_000066,SCH_000429,view,1.0,2024-04-15T12:00:00Z
STU_000066,SCH_000056,reject,-1.0,2024-10-03T15:00:00Z
STU_000066,SCH_000191,view,1.0,2024-03-08T13:00:00Z
STU_000066,SCH_000605,apply,3.0,2024-12-03T13:00:00Z
STU_000066,SCH_000355,click,2.0,2024-01-26T14:00:00Z
STU_000066,SCH_000191,apply,3.0,2024-06-09T10:00:00Z
STU_000067,SCH_000738,view,1.0,2024-07-18T02:00:00Z
STU_000067,SCH_000226,view,1.0,2024-10-29T09:00:00Z
STU_000067,SCH_000174,view,1.0,2024-09-11T06:00:00Z
STU_000067,SCH_000625,view,1.0,2024-06-08T00:00:00Z
STU_000067,SCH_000495,view,1.0,2024-07-07T17:00:00Z
STU_000067,SCH_000014,reject,-1.0,2024-01-29T14:00:00Z
STU_000067,SCH_000137,reject,-1.0,2024-06-16T19:00:00Z
STU_000067,SCH_000076,view,1.0,2024-05-25T10:00:00Z
STU_000068,SCH_000151,apply,3.0,2024-09-27T03:00:00Z
STU_000068,SCH_000250,click,2.0,2024-09-03T05:00:00Z
STU_000068,SCH_000554,click,2.0,2024-08-11T06:00:00Z
STU_000068,SCH_000601,click,2.0,2024-10-28T09:00:00Z
STU_000068,SCH_000502,reject,-1.0,2024-01-17T00:00:00Z
STU_000068,SCH_000554,apply,3.0,2024-08-13T02:00:00Z
STU_000068,SCH_000151,view,1.0,2024-12-05T13:00:00Z
STU_000068,SCH_000597,click,2.0,2024-12-15T20:00:00Z
STU_000068,SCH_000003,reject,-1.0,2024-11-20T16:00:00Z
STU_000068,SCH_000180,view,1.0,2024-05-09T05:00:00Z
STU_000068,SCH_000601,view,1.0,2024-12-02T04:00:00Z
STU_000069,SCH_000187,apply,3.0,2024-03-01T17:00:00Z
STU_000070,SCH_000430,click,2.0,2024-07-02T19:00:00Z
STU_000070,SCH_000731,click,2.0,2024-06-27T16:00:00Z
STU_000070,SCH_000432,click,2.0,2024-09-13T07:00:00Z
STU_000070,SCH_000430,click,2.0,2024-10-03T14:00:00Z
STU_000070,SCH_000110,apply,3.0,2024-04-21T14:00:00Z
STU_000070,SCH_000151,click,2.0,2024-08-30T16:00:00Z
STU_000070,SCH_000280,view,1.0,2024-02-08T02:00:00Z
STU_000070,SCH_000101,view,1.0,2024-12-21T01:00:00Z
STU_000070,SCH_000033,apply,3.0,2024-10-03T15:00:00Z
STU_000070,SCH_000017,reject,-1.0,2024-12-27T03:00:00Z
STU_000070,SCH_000617,apply,3.0,2024-05-21T18:00:00Z
STU_000071,SCH_000055,view,1.0,2024-03-04T07:00:00Z
STU_000071,SCH_000554,view,1.0,2024-11-06T21:00:00Z
STU_000072,SCH_000536,reject,-1.0,2024-03-04T05:00:00Z
STU_000072,SCH_000572,view,1.0,2024-12-27T10:00:00Z
STU_000072,SCH_000026,view,1.0,2024-01-27T14:00:00Z
STU_000072,SCH_000515,reject,-1.0,2024-03-08T01:00:00Z
STU_000072,SCH_000498,view,1.0,2024-08-13T16:00:00Z
STU_000072,SCH_000692,click,2.0,2024-11-10T08:00:00Z
STU_000072,SCH_000255,view,1.0,2024-12-17T07:00:00Z
STU_000073,SCH_000773,view,1.0,2024-08-19T03:00:00Z
STU_000073,SCH_000465,click,2.0,2024-11-09T22:00:00Z
STU_000073,SCH_000539,apply,3.0,2024-09-08T13:00:00Z
STU_000073,SCH_000180,click,2.0,2024-10-22T02:00:00Z
STU_000073,SCH_000170,click,2.0,2024-02-28T01:00:00Z
STU_000073,SCH_000746,click,2.0,2024-07-24T13:00:00Z
STU_000074,SCH_000035,click,2.0,2024-09-09T13:00:00Z
STU_000075,SCH_000226,apply,3.0,2024-08-28T18:00:00Z
STU_000075,SCH_000050,apply,3.0,2024-10-16T14:00:00Z
STU_000075,SCH_000106,reject,-1.0,2024-03-13T02:00:00Z
STU_000076,SCH_000003,click,2.0,2024-04-26T18:00:00Z
STU_000076,SCH_000711,view,1.0,2024-07-25T04:00:00Z
STU_000076,SCH_000283,reject,-1.0,2024-07-20T02:00:00Z
STU_000076,SCH_000781,reject,-1.0,2024-02-14T13:00:00Z
STU_000076,SCH_000694,reject,-1.0,2024-08-24T00:00:00Z
STU_000076,SCH_000476,view,1.0,2024-08-15T16:00:00Z
STU_000076,SCH_000386,apply,3.0,2024-07-20T19:00:00Z
STU_000076,SCH_000646,view,1.0,2024-06-07T05:00:00Z
STU_000076,SCH_000386,apply,3.0,2024-09-09T16:00:00Z
STU_000076,SCH_000003,click,2.0,2024-05-23T09:00:00Z
STU_000076,SCH_000785,view,1.0,2024-07-01T06:00:00Z
STU_000077,SCH_000113,view,1.0,2024-01-13T03:00:00Z
STU_000077,SCH_000759,click,2.0,2024-01-17T10:00:00Z
STU_000077,SCH_000714,reject,-1.0,2024-06-30T22:00:00Z
STU_000078,SCH_000082,apply,3.0,2024-09-18T18:00:00Z
STU_000078,SCH_000430,apply,3.0,2024-10-30T13:00:00Z
STU_000079,SCH_000394,click,2.0,2024-04-06T05:00:00Z
STU_000079,SCH_000155,click,2.0,2024-08-15T07:00:00Z
STU_000079,SCH_000707,click,2.0,2024-07-15T10:00:00Z
STU_000079,SCH_000707,reject,-1.0,2024-06-01T21:00:00Z
STU_000079,SCH_000598,click,2.0,2024-08-27T18:00:00Z
STU_000079,SCH_000788,click,2.0,2024-01-05T04:00:00Z
STU_000079,SCH_000707,apply,3.0,2024-12-04T04:00:00Z
STU_000079,SCH_000394,apply,3.0,2024-06-29T20:00:00Z
STU_000079,SCH_000155,reject,-1.0,2024-12-15T09:00:00Z
STU_000079,SCH_000707,apply,3.0,2024-08-26T14:00:00Z
STU_000079,SCH_000605,click,2.0,2024-12-08T07:00:00Z
STU_000079,SCH_000676,view,1.0,2024-05-25T13:00:00Z
STU_000080,SCH_000347,reject,-1.0,2024-12-01T00:00:00Z
STU_000080,SCH_000483,view,1.0,2024-08-24T09:00:00Z
STU_000080,SCH_000347,view,1.0,2024-05-29T13:00:00Z
STU_000080,SCH_000384,reject,-1.0,2024-06-19T14:00:00Z
STU_000080,SCH_000347,view,1.0,2024-10-17T06:00:00Z
STU_000080,SCH_000384,click,2.0,2024-03-27T05:00:00Z
STU_000080,SCH_000160,click,2.0,2024-03-06T07:00:00Z
STU_000080,SCH_000496,apply,3.0,2024-03-23T06:00:00Z
STU_000080,SCH_000222,view,1.0,2024-07-30T12:00:00Z
STU_000080,SCH_000310,click,2.0,2024-09-01T08:00:00Z
STU_000081,SCH_000238,apply,3.0,2024-08-21T22:00:00Z
STU_000081,SCH_000249,click,2.0,2024-05-14T07:00:00Z
STU_000081,SCH_000170,click,2.0,2024-02-05T13:00:00Z
STU_000081,SCH_000777,click,2.0,2024-02-09T03:00:00Z
STU_000081,SCH_000499,click,2.0,2024-09-26T03:00:00Z
STU_000081,SCH_000357,click,2.0,2024-04-18T08:00:00Z
STU_000082,SCH_000604,apply,3.0,2024-04-25T10:00:00Z
STU_000082,SCH_000308,apply,3.0,2024-11-02T11:00:00Z
STU_000082,SCH_000675,click,2.0,2024-03-02T04:00:00Z
STU_000082,SCH_000128,reject,-1.0,2024-05-27T11:00:00Z
STU_000082,SCH_000357,apply,3.0,2024-01-09T01:00:00Z
STU_000082,SCH_000120,click,2.0,2024-03-23T07:00:00Z
STU_000082,SCH_000669,apply,3.0,2024-04-22T09:00:00Z
STU_000082,SCH_000666,reject,-1.0,2024-06-30T06:00:00Z
STU_000083,SCH_000679,click,2.0,2024-05-24T17:00:00Z
STU_000083,SCH_000613,view,1.0,2024-08-14T02:00:00Z
STU_000083,SCH_000283,click,2.0,2024-02-14T19:00:00Z
STU_000083,SCH_000365,reject,-1.0,2024-01-20T18:00:00Z
STU_000083,SCH_000489,view,1.0,2024-12-18T20:00:00Z
STU_000083,SCH_000708,reject,-1.0,2024-02-16T22:00:00Z
STU_000083,SCH_000489,click,2.0,2024-10-11T03:00:00Z
STU_000083,SCH_000601,apply,3.0,2024-05-03T10:00:00Z
STU_000083,SCH_000543,view,1.0,2024-11-06T10:00:00Z
STU_000083,SCH_000601,click,2.0,2024-08-27T12:00:00Z
STU_000083,SCH_000190,reject,-1.0,2024-11-15T03:00:00Z
STU_000083,SCH_000270,view,1.0,2024-07-19T07:00:00Z
STU_000083,SCH_000476,reject,-1.0,2024-03-21T00:00:00Z
STU_000083,SCH_000190,view,1.0,2024-01-30T11:00:00Z
STU_000084,SCH_000269,apply,3.0,2024-05-06T21:00:00Z
STU_000084,SCH_000319,reject,-1.0,2024-04-14T19:00:00Z
STU_000084,SCH_000613,click,2.0,2024-05-31T11:00:00Z
STU_000084,SCH_000771,reject,-1.0,2024-09-18T19:00:00Z
STU_000084,SCH_000351,view,1.0,2024-12-09T19:00:00Z
STU_000084,SCH_000050,apply,3.0,2024-01-24T21:00:00Z
STU_000084,SCH_000613,click,2.0,2024-09-20T00:00:00Z
STU_000084,SCH_000579,click,2.0,2024-03-06T01:00:00Z
STU_000084,SCH_000194,click,2.0,2024-07-13T20:00:00Z
STU_000084,SCH_000359,reject,-1.0,2024-05-30T16:00:00Z
STU_000084,SCH_000194,click,2.0,2024-09-15T08:00:00Z
STU_000084,SCH_000579,view,1.0,2024-02-23T03:00:00Z
STU_000084,SCH_000269,view,1.0,2024-11-28T20:00:00Z
STU_000084,SCH_000430,reject,-1.0,2024-07-17T18:00:00Z
STU_000085,SCH_000474,reject,-1.0,2024-08-14T10:00:00Z
STU_000085,SCH_000438,click,2.0,2024-09-07T02:00:00Z
STU_000085,SCH_000279,click,2.0,2024-01-27T05:00:00Z
STU_000085,SCH_000074,click,2.0,2024-09-03T10:00:00Z
STU_000085,SCH_000279,click,2.0,2024-07-02T16:00:00Z
STU_000085,SCH_000239,view,1.0,2024-03-02T10:00:00Z
STU_000085,SCH_000151,view,1.0,2024-08-11T02:00:00Z
STU_000086,SCH_000762,view,1.0,2024-05-16T07:00:00Z
STU_000086,SCH_000408,view,1.0,2024-06-10T17:00:00Z
STU_000086,SCH_000400,click,2.0,2024-09-29T13:00:00Z
STU_000086,SCH_000122,click,2.0,2024-07-30T16:00:00Z
STU_000086,SCH_000122,apply,3.0,2024-11-25T12:00:00Z
STU_000086,SCH_000293,view,1.0,2024-07-19T15:00:00Z
STU_000086,SCH_000195,view,1.0,2024-04-29T10:00:00Z
STU_000086,SCH_000379,click,2.0,2024-04-02T10:00:00Z
STU_000086,SCH_000579,apply,3.0,2024-06-26T11:00:00Z
STU_000086,SCH_000096,click,2.0,2024-08-06T16:00:00Z
STU_000086,SCH_000195,click,2.0,2024-09-14T08:00:00Z
STU_000087,SCH_000098,view,1.0,2024-08-23T04:00:00Z
STU_000087,SCH_000482,apply,3.0,2024-08-18T11:00:00Z
STU_000087,SCH_000797,view,1.0,2024-08-07T20:00:00Z
STU_000087,SCH_000426,reject,-1.0,2024-02-10T08:00:00Z
STU_000087,SCH_000774,click,2.0,2024-12-13T07:00:00Z
STU_000087,SCH_000424,apply,3.0,2024-08-19T13:00:00Z
STU_000087,SCH_000579,reject,-1.0,2024-09-17T12:00:00Z
STU_000087,SCH_000797,view,1.0,2024-07-19T18:00:00Z
STU_000087,SCH_000215,view,1.0,2024-12-21T10:00:00Z
STU_000087,SCH_000557,view,1.0,2024-07-15T21:00:00Z
STU_000087,SCH_000774,click,2.0,2024-08-28T01:00:00Z
STU_000087,SCH_000790,reject,-1.0,2024-08-14T07:00:00Z
STU_000087,SCH_000797,click,2.0,2024-06-12T01:00:00Z
STU_000088,SCH_000010,view,1.0,2024-08-03T14:00:00Z
STU_000088,SCH_000017,click,2.0,2024-04-25T00:00:00Z
STU_000088,SCH_000017,click,2.0,2024-12-01T12:00:00Z
STU_000088,SCH_000646,reject,-1.0,2024-05-21T01:00:00Z
STU_000088,SCH_000646,view,1.0,2024-12-01T15:00:00Z
STU_000088,SCH_000017,reject,-1.0,2024-06-02T06:00:00Z
STU_000088,SCH_000646,reject,-1.0,2024-10-06T01:00:00Z
STU_000088,SCH_000124,reject,-1.0,2024-11-25T12:00:00Z
STU_000088,SCH_000635,click,2.0,2024-02-08T08:00:00Z
STU_000089,SCH_000746,view,1.0,2024-01-08T05:00:00Z
STU_000089,SCH_000218,view,1.0,2024-01-13T02:00:00Z
STU_000089,SCH_000746,apply,3.0,2024-02-03T05:00:00Z
STU_000089,SCH_000119,click,2.0,2024-04-25T00:00:00Z
STU_000089,SCH_000238,click,2.0,2024-04-26T20:00:00Z
STU_000090,SCH_000197,reject,-1.0,2024-05-13T11:00:00Z
STU_000090,SCH_000119,click,2.0,2024-04-28T21:00:00Z
STU_000090,SCH_000695,view,1.0,2024-03-07T04:00:00Z
STU_000090,SCH_000449,view,1.0,2024-06-21T09:00:00Z
STU_000090,SCH_000111,click,2.0,2024-04-10T21:00:00Z
STU_000090,SCH_000243,view,1.0,2024-11-18T12:00:00Z
STU_000090,SCH_000407,view,1.0,2024-06-18T06:00:00Z
STU_000090,SCH_000782,view,1.0,2024-05-14T17:00:00Z
STU_000090,SCH_000236,apply,3.0,2024-04-07T05:00:00Z
STU_000090,SCH_000603,view,1.0,2024-05-05T21:00:00Z
STU_000090,SCH_000238,view,1.0,2024-06-19T07:00:00Z
STU_000090,SCH_000603,click,2.0,2024-12-30T09:00:00Z
STU_000090,SCH_000243,click,2.0,2024-02-04T00:00:00Z
STU_000090,SCH_000243,view,1.0,2024-11-03T21:00:00Z
STU_000091,SCH_000668,click,2.0,2024-02-25T21:00:00Z
STU_000092,SCH_000438,reject,-1.0,2024-08-13T11:00:00Z
STU_000092,SCH_000498,view,1.0,2024-01-04T02:00:00Z
STU_000092,SCH_000103,reject,-1.0,2024-11-22T21:00:00Z
STU_000092,SCH_000103,click,2.0,2024-11-11T00:00:00Z
STU_000092,SCH_000498,click,2.0,2024-08-19T18:00:00Z
STU_000092,SCH_000238,apply,3.0,2024-09-09T15:00:00Z
STU_000092,SCH_000608,reject,-1.0,2024-05-19T10:00:00Z
STU_000092,SCH_000362,view,1.0,2024-12-02T04:00:00Z
STU_000092,SCH_000303,reject,-1.0,2024-03-11T19:00:00Z
STU_000092,SCH_000362,reject,-1.0,2024-04-09T15:00:00Z
STU_000092,SCH_000189,apply,3.0,2024-07-17T14:00:00Z
STU_000092,SCH_000498,apply,3.0,2024-11-22T12:00:00Z
STU_000092,SCH_000783,click,2.0,2024-07-28T09:00:00Z
STU_000092,SCH_000362,click,2.0,2024-09-23T13:00:00Z
STU_000093,SCH_000478,reject,-1.0,2024-05-10T19:00:00Z
STU_000093,SCH_000230,view,1.0,2024-09-27T01:00:00Z
STU_000094,SCH_000407,reject,-1.0,2024-10-29T15:00:00Z
STU_000094,SCH_000407,click,2.0,2024-02-29T22:00:00Z
STU_000094,SCH_000204,reject,-1.0,2024-03-02T09:00:00Z
STU_000094,SCH_000608,reject,-1.0,2024-08-22T04:00:00Z
STU_000094,SCH_000266,reject,-1.0,2024-05-12T14:00:00Z
STU_000094,SCH_000469,click,2.0,2024-08-12T20:00:00Z
STU_000094,SCH_000489,click,2.0,2024-02-02T14:00:00Z
STU_000094,SCH_000628,apply,3.0,2024-05-22T00:00:00Z
STU_000094,SCH_000203,view,1.0,2024-05-03T19:00:00Z
STU_000094,SCH_000409,view,1.0,2024-12-21T14:00:00Z
STU_000094,SCH_000203,apply,3.0,2024-08-18T20:00:00Z
STU_000095,SCH_000196,click,2.0,2024-07-25T13:00:00Z
STU_000095,SCH_000272,reject,-1.0,2024-04-06T17:00:00Z
STU_000095,SCH_000432,apply,3.0,2024-03-01T16:00:00Z
STU_000095,SCH_000276,apply,3.0,2024-06-04T03:00:00Z
STU_000095,SCH_000370,click,2.0,2024-01-07T03:00:00Z
STU_000095,SCH_000738,reject,-1.0,2024-01-16T04:00:00Z
STU_000095,SCH_000019,click,2.0,2024-03-10T10:00:00Z
STU_000095,SCH_000100,reject,-1.0,2024-07-25T02:00:00Z
STU_000095,SCH_000432,view,1.0,2024-06-09T21:00:00Z
STU_000095,SCH_000432,view,1.0,2024-10-20T20:00:00Z
STU_000095,SCH_000748,reject,-1.0,2024-11-22T19:00:00Z
STU_000096,SCH_000546,reject,-1.0,2024-05-23T10:00:00Z
STU_000096,SCH_000107,view,1.0,2024-02-18T06:00:00Z
STU_000096,SCH_000137,reject,-1.0,2024-01-16T08:00:00Z
STU_000096,SCH_000345,click,2.0,2024-11-24T04:00:00Z
STU_000096,SCH_000546,apply,3.0,2024-09-03T08:00:00Z
STU_000096,SCH_000533,click,2.0,2024-03-17T15:00:00Z
STU_000096,SCH_000231,apply,3.0,2024-06-02T11:00:00Z
STU_000096,SCH_000230,view,1.0,2024-04-23T19:00:00Z
STU_000097,SCH_000302,apply,3.0,2024-04-23T08:00:00Z
STU_000097,SCH_000059,reject,-1.0,2024-04-03T09:00:00Z
STU_000097,SCH_000302,click,2.0,2024-03-20T04:00:00Z
STU_000097,SCH_000430,view,1.0,2024-12-11T11:00:00Z
STU_000097,SCH_000510,reject,-1.0,2024-06-09T13:00:00Z
STU_000097,SCH_000126,view,1.0,2024-06-10T08:00:00Z
STU_000097,SCH_000762,click,2.0,2024-01-17T17:00:00Z
STU_000097,SCH_000496,view,1.0,2024-03-29T10:00:00Z
STU_000097,SCH_000419,apply,3.0,2024-11-08T03:00:00Z
STU_000097,SCH_000126,view,1.0,2024-07-30T20:00:00Z
STU_000097,SCH_000126,click,2.0,2024-11-22T11:00:00Z
STU_000097,SCH_000718,view,1.0,2024-06-25T18:00:00Z
STU_000097,SCH_000708,reject,-1.0,2024-08-05T07:00:00Z
STU_000097,SCH_000762,click,2.0,2024-12-16T04:00:00Z
STU_000098,SCH_000657,reject,-1.0,2024-06-26T18:00:00Z
STU_000098,SCH_000065,reject,-1.0,2024-01-18T01:00:00Z
STU_000098,SCH_000139,click,2.0,2024-12-25T05:00:00Z
STU_000098,SCH_000139,click,2.0,2024-04-30T06:00:00Z
STU_000098,SCH_000065,click,2.0,2024-10-15T17:00:00Z
STU_000098,SCH_000510,click,2.0,2024-07-21T02:00:00Z
STU_000098,SCH_000687,click,2.0,2024-09-25T22:00:00Z
STU_000098,SCH_000017,click,2.0,2024-07-27T21:00:00Z
STU_000099,SCH_000498,reject,-1.0,2024-12-11T22:00:00Z
STU_000099,SCH_000343,apply,3.0,2024-11-16T12:00:00Z
STU_000099,SCH_000746,click,2.0,2024-12-27T09:00:00Z
STU_000099,SCH_000036,reject,-1.0,2024-09-27T16:00:00Z
STU_000099,SCH_000761,view,1.0,2024-09-02T22:00:00Z
STU_000099,SCH_000676,apply,3.0,2024-09-22T02:00:00Z
STU_000099,SCH_000380,reject,-1.0,2024-08-22T18:00:00Z
STU_000099,SCH_000343,view,1.0,2024-08-28T11:00:00Z
STU_000099,SCH_000761,view,1.0,2024-09-26T12:00:00Z
STU_000100,SCH_000428,click,2.0,2024-08-21T11:00:00Z
STU_000100,SCH_000787,reject,-1.0,2024-04-16T12:00:00Z
STU_000100,SCH_000239,apply,3.0,2024-11-26T13:00:00Z
STU_000100,SCH_000718,reject,-1.0,2024-01-14T08:00:00Z
STU_000100,SCH_000132,view,1.0,2024-05-11T07:00:00Z
STU_000100,SCH_000794,click,2.0,2024-10-19T04:00:00Z
STU_000100,SCH_000386,click,2.0,2024-03-16T05:00:00Z
STU_000100,SCH_000794,apply,3.0,2024-11-10T19:00:00Z
STU_000100,SCH_000774,view,1.0,2024-01-30T07:00:00Z
STU_000100,SCH_000774,click,2.0,2024-02-17T08:00:00Z
STU_000101,SCH_000264,click,2.0,2024-11-09T00:00:00Z
STU_000101,SCH_000624,view,1.0,2024-07-28T03:00:00Z
STU_000101,SCH_000233,click,2.0,2024-02-14T01:00:00Z
STU_000102,SCH_000176,view,1.0,2024-05-25T08:00:00Z
STU_000102,SCH_000176,reject,-1.0,2024-12-04T12:00:00Z
STU_000102,SCH_000746,click,2.0,2024-04-05T10:00:00Z
STU_000102,SCH_000633,click,2.0,2024-01-03T09:00:00Z
STU_000102,SCH_000741,reject,-1.0,2024-10-11T16:00:00Z
