student_id,nationality,age,current_degree_level,target_degree_level,high_school_track,school_name,overall_report_card_average,math_score,english_score,major_subject_average,language_proficiency,olympiad_level,olympiad_subjects,leadership_experience_count,volunteer_experience_count,competition_wins_count,school_tier,family_income_category,from_underrepresented_region,intended_career_track,willing_to_return_home,target_countries,personal_statement,achievements_narrative,future_goals,needs_full_funding,can_self_fund_living
STU_000064,vietnam,17,high_school,bachelors,vocational,Lý Tự Trọng High School,63.6,82.6,58.7,73.0,"[{""test_type"": ""toefl"", ""score"": 108.6, ""valid_until"": ""2026-07-01""}]",national,"[""computer_science""]",2,3,1,accredited_b,upper_middle,False,entrepreneurship,False,"[""singapore""]","As a dedicated student of vocational, I have been actively involved in innovation.",Led a team of 8 in a history project..,I aspire to establish a program focused on public health policy that benefits underrepresented communities.,True,False
STU_000065,morocco,16,high_school,bachelors,languages,General High School,83.0,67.8,72.0,90.2,"[{""test_type"": ""toefl"", ""score"": 96.4, ""valid_until"": ""2026-02-01""}]",city,"[""informatics"", ""business_studies""]",0,2,0,public_a,middle,False,entrepreneurship,True,"[""egypt"", ""malaysia""]","As a dedicated student of languages, I have been actively involved in innovation.",Volunteered 78 hours for community service..,My long-term goal is to become a leader in computer_science and drive innovation in North_america.,False,False
STU_000066,morocco,16,high_school,bachelors,languages,General High School,63.9,79.2,81.3,72.9,"[{""test_type"": ""topik"", ""score"": 100, ""valid_until"": ""2026-09-01""}]",city,"[""economics""]",2,2,0,accredited_b,middle,True,ngo_npo,True,"[""japan"", ""france""]","As a dedicated student of languages, I have been actively involved in community service.",Served as vice president in student council.. Achieved provincial level in linguistics olympiad..,My long-term goal is to become a leader in physics and drive innovation in Europe.,False,False
STU_000067,malaysia,16,high_school,bachelors,languages,SMK Damansara,87.8,57.8,54.1,98.4,"[{""test_type"": ""jlpt"", ""score"": 60, ""valid_until"": ""2026-02-01""}]",school,"[""chemistry""]",3,7,0,accredited_c,high,False,industry,True,"[""switzerland"", ""canada""]",I am passionate about economics and aspire to make a significant contribution to genomic research.,Volunteered 180 hours for community service.. Achieved school level in economics olympiad.. Volunteered 96 hours for community service..,I want to bridge the gap between economics and genomic research through research and practice.,True,False
STU_000068,vietnam,16,high_school,bachelors,languages,Tuan Minh High School,88.1,93.9,64.2,69.7,"[{""test_type"": ""topik"", ""score"": 100, ""valid_until"": ""2026-11-01""}]",none,[],1,4,1,accredited_b,middle,True,entrepreneurship,True,"[""netherlands""]","As a dedicated student of languages, I have been actively involved in innovation.",Achieved national level in geography olympiad..,"After completing my studies, I plan to return home and contribute to education reform in my community.",True,False
STU_000069,new_zealand,17,high_school,bachelors,social_studies,General High School,60.6,79.4,50.1,83.9,[],school,"[""astronomy"", ""mathematics""]",3,1,0,excellence,low,False,ngo_npo,True,"[""vietnam""]","As a dedicated student of social_studies, I have been actively involved in research.",Led a team of 7 in a astronomy project.. Volunteered 34 hours for community service..,I want to bridge the gap between law and sustainable agriculture through research and practice.,False,True
STU_000070,nigeria,16,high_school,bachelors,science,General High School,89.1,90.6,83.1,98.0,"[{""test_type"": ""ielts"", ""score"": 4.9, ""valid_until"": ""2026-04-01""}]",provincial,"[""english_language""]",1,2,1,unaccredited,middle,False,government,True,"[""argentina"", ""new_zealand""]",I am passionate about business and aspire to make a significant contribution to cybersecurity.,Served as president in student council.. Achieved school level in biology olympiad.. Led a team of 12 in a chemistry project..,I want to bridge the gap between business and cybersecurity through research and practice.,True,False
STU_000071,sweden,17,high_school,bachelors,vocational,General High School,87.2,63.6,64.8,60.5,"[{""test_type"": ""delf"", ""score"": 20, ""valid_until"": ""2026-10-01""}]",provincial,"[""english_language""]",2,2,2,accredited_c,upper_middle,False,entrepreneurship,True,"[""nigeria"", ""switzerland""]","Growing up in sweden, I witnessed firsthand the challenges in climate change mitigation and want to address them.",Led a team of 8 in a informatics project..,I aspire to establish a program focused on climate change mitigation that benefits underrepresented communities.,True,False
STU_000072,china,17,high_school,bachelors,vocational,Shanghai High School,68.1,80.5,64.7,92.8,[],national,"[""economics"", ""business_studies""]",2,6,1,accredited_c,middle,False,ngo_npo,True,"[""argentina""]","Growing up in china, I witnessed firsthand the challenges in quantum computing and want to address them.",Led a team of 14 in a economics project.. Led a team of 9 in a history project.. Volunteered 169 hours for community service..,I aspire to establish a program focused on quantum computing that benefits underrepresented communities.,False,False
STU_000073,vietnam,17,high_school,bachelors,science,Lý Tự Trọng High School,71.9,61.5,52.4,83.7,"[{""test_type"": ""ielts"", ""score"": 6.8, ""valid_until"": ""2026-03-01""}]",none,[],3,1,0,accredited_c,middle,False,academic,False,"[""france"", ""south_africa""]",I am passionate about mathematics and aspire to make a significant contribution to climate change mitigation.,Volunteered 121 hours for community service.. Led a team of 12 in a history project.. Served as secretary in student council..,My long-term goal is to become a leader in mathematics and drive innovation in Europe.,True,False
STU_000074,singapore,17,high_school,bachelors,religion,Hwa Chong Institution,70.1,82.3,75.7,73.1,"[{""test_type"": ""toefl"", ""score"": 69.4, ""valid_until"": ""2026-02-01""}]",national,"[""computer_science"", ""linguistics""]",2,4,3,public_a,upper_middle,False,government,True,"[""indonesia"", ""india""]","As a dedicated student of religion, I have been actively involved in community service.",Served as president in student council.. Led a team of 8 in a english_language project.. Led a team of 12 in a mathematics project..,I want to bridge the gap between engineering and financial technology through research and practice.,True,False
STU_000075,egypt,16,high_school,bachelors,social_studies,General High School,66.7,84.5,52.1,79.1,[],provincial,"[""computer_science"", ""business_studies""]",2,4,1,accredited_b,very_low,False,industry,True,"[""switzerland""]","As a dedicated student of social_studies, I have been actively involved in community service.",Led a team of 7 in a economics project..,My long-term goal is to become a leader in business and drive innovation in Europe.,True,False
STU_000076,china,17,high_school,bachelors,languages,Shanghai High School,69.8,89.4,91.9,82.4,"[{""test_type"": ""toefl"", ""score"": 80.5, ""valid_until"": ""2026-07-01""}]",none,[],1,2,0,private_a,middle,False,public_service,True,"[""south_africa"", ""philippines""]",My journey in law began during high school where I discovered my love for sustainable agriculture.,Won debate competition at the national level.. Volunteered 182 hours for community service.. Won debate competition at the city level..,My long-term goal is to become a leader in law and drive innovation in Europe.,False,True
STU_000077,canada,16,high_school,bachelors,languages,General High School,97.7,92.6,52.5,96.9,[],school,"[""mathematics"", ""astronomy""]",3,2,1,unaccredited,low,False,industry,True,"[""canada"", ""uk"", ""philippines""]","Growing up in canada, I witnessed firsthand the challenges in machine learning and want to address them.",Served as president in student council.. Served as secretary in student council..,I want to bridge the gap between arts_humanities and machine learning through research and practice.,False,True
STU_000078,netherlands,17,high_school,bachelors,languages,General High School,84.4,91.1,48.0,93.8,"[{""test_type"": ""ielts"", ""score"": 6.2, ""valid_until"": ""2026-09-01""}]",school,"[""mathematics"", ""computer_science""]",1,1,0,private_a,very_low,False,academic,True,"[""switzerland""]",My journey in education began during high school where I discovered my love for climate change mitigation.,Volunteered 165 hours for community service..,I want to bridge the gap between education and climate change mitigation through research and practice.,True,False
STU_000079,morocco,16,high_school,bachelors,languages,General High School,64.0,82.0,53.0,82.9,[],international,"[""computer_science"", ""astronomy""]",2,1,1,public_a,high,False,academic,True,"[""uk"", ""nigeria"", ""australia""]",My journey in social_sciences began during high school where I discovered my love for human-computer interaction.,Won debate competition at the provincial level.. Achieved national level in informatics olympiad.. Won debate competition at the school level..,I want to bridge the gap between social_sciences and human-computer interaction through research and practice.,True,False
STU_000080,kenya,17,high_school,bachelors,science,General High School,71.5,55.1,81.5,57.8,[],none,[],4,3,2,accredited_b,middle,False,academic,False,"[""india"", ""south_korea"", ""brazil""]","As a dedicated student of science, I have been actively involved in research.",Served as vice president in student council.. Achieved city level in history olympiad.. Served as secretary in student council..,I aspire to establish a program focused on sustainable agriculture that benefits underrepresented communities.,False,True
STU_000081,argentina,17,high_school,bachelors,vocational,General High School,78.3,51.0,55.6,89.2,[],school,"[""chemistry"", ""economics""]",1,3,0,private_a,upper_middle,False,industry,True,"[""south_africa""]","Growing up in argentina, I witnessed firsthand the challenges in artificial intelligence and want to address them.",Won science competition at the provincial level.. Achieved national level in geography olympiad.. Won science competition at the school level..,My long-term goal is to become a leader in arts_humanities and drive innovation in Europe.,True,False
