scholarship_id,name,eligible_nationalities,min_age,max_age,eligible_degree_levels,eligible_high_school_tracks,eligible_fields,preferred_school_tier,min_report_card_average,min_major_subject_average,language_requirements,requires_financial_need,max_family_income_category,host_country,host_region,selection_criteria,career_track_preference,requires_return_home_country,mission_statement,target_recipient_profile,funding_covers_tuition,funding_covers_living,funding_covers_airfare,funding_covers_insurance,funding_monthly_stipend,funding_is_full_funding,funding_coverage_count
SCH_000043,Brazil Computer Science Scholarship,"[""indonesia"", ""india"", ""argentina""]",16,20,"[""high_school""]","[""languages"", ""vocational""]","[""computer_science"", ""education"", ""engineering""]",accredited_b,60.2,77.2,"[{""test_type"": ""ielts"", ""min_score"": 6.0, ""is_mandatory"": true}]",False,very_low,brazil,south_america,"{""academic"": 0.3838, ""leadership"": 0.2222, ""olympiad"": 0.101, ""extracurricular"": 0.2424, ""essay"": 0.0505}",,False,We seek to support outstanding students in computer_science who demonstrate commitment to knowledge advancement.,Ideal candidates demonstrate excellence in computer_science and commitment to community service.,True,True,True,False,763.13,True,3
SCH_000044,Argentina Arts Humanities Scholarship,"[""sweden"", ""japan"", ""netherlands"", ""philippines"", ""china"", ""india"", ""australia""]",16,21,"[""high_school""]","[""social_studies""]","[""arts_humanities"", ""biology"", ""computer_science""]",public_a,56.7,61.8,[],False,middle,argentina,south_america,"{""academic"": 0.3107, ""leadership"": 0.0777, ""olympiad"": 0.3689, ""extracurricular"": 0.1456, ""essay"": 0.0971}",ngo_npo,True,This scholarship aims to nurture future leaders in arts_humanities with a passion for human-computer interaction.,Ideal candidates demonstrate excellence in arts_humanities and commitment to community service.,True,True,True,True,1087.19,True,4
SCH_000045,Brazil Agriculture Scholarship,"[""netherlands"", ""philippines""]",17,20,"[""high_school"", ""bachelors""]","[""vocational""]","[""agriculture""]",public_a,81.6,66.1,"[{""test_type"": ""ielts"", ""min_score"": 7.2, ""is_mandatory"": true}]",False,upper_middle,brazil,south_america,"{""academic"": 0.2222, ""leadership"": 0.2381, ""olympiad"": 0.127, ""extracurricular"": 0.2143, ""essay"": 0.1984}",,False,We seek to support outstanding students in agriculture who demonstrate commitment to societal impact.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,False,False,1048.28,True,2
SCH_000046,New Zealand Computer Science Scholarship,"[""sweden"", ""south_korea"", ""chile"", ""new_zealand"", ""egypt""]",15,19,"[""high_school"", ""bachelors""]","[""science"", ""social_studies""]","[""computer_science""]",public_a,81.1,76.9,"[{""test_type"": ""ielts"", ""min_score"": 7.8, ""is_mandatory"": false}]",False,middle,new_zealand,oceania,"{""academic"": 0.303, ""leadership"": 0.1414, ""olympiad"": 0.3535, ""extracurricular"": 0.0707, ""essay"": 0.1313}",,False,This scholarship aims to nurture future leaders in computer_science with a passion for financial technology.,We value students who show leadership potential and dedication to financial technology.,True,False,True,True,252.6,False,3
SCH_000047,Switzerland Agriculture Scholarship,"[""canada"", ""new_zealand"", ""brazil""]",15,19,"[""high_school"", ""bachelors""]","[""science"", ""vocational""]","[""agriculture"", ""mathematics""]",public_a,55.5,65.9,[],False,middle,switzerland,europe,"{""academic"": 0.4019, ""leadership"": 0.1963, ""olympiad"": 0.1402, ""extracurricular"": 0.0748, ""essay"": 0.1869}",government,False,This scholarship aims to nurture future leaders in agriculture with a passion for machine learning.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,False,True,1298.79,True,3
SCH_000048,Brazil Arts Humanities Scholarship,"[""indonesia"", ""sweden"", ""australia"", ""new_zealand""]",16,21,"[""high_school""]","[""science""]","[""arts_humanities"", ""mathematics"", ""computer_science"", ""business""]",public_a,80.4,56.6,"[{""test_type"": ""toefl"", ""min_score"": 107.2, ""is_mandatory"": true}]",True,low,brazil,south_america,"{""academic"": 0.287, ""leadership"": 0.2407, ""olympiad"": 0.287, ""extracurricular"": 0.0741, ""essay"": 0.1111}",public_service,False,Our mission is to empower talented individuals from South_america pursuing excellence in arts_humanities.,We value students who show leadership potential and dedication to human-computer interaction.,True,True,False,False,503.76,True,2
SCH_000049,Netherlands Economics Scholarship,"[""malaysia"", ""france"", ""kenya"", ""switzerland"", ""china""]",15,19,"[""high_school"", ""bachelors""]","[""vocational""]","[""economics""]",public_a,69.7,68.3,"[{""test_type"": ""ielts"", ""min_score"": 6.9, ""is_mandatory"": false}]",False,very_low,netherlands,europe,"{""academic"": 0.3731, ""leadership"": 0.2015, ""olympiad"": 0.2836, ""extracurricular"": 0.0821, ""essay"": 0.0597}",academic,True,This scholarship aims to nurture future leaders in economics with a passion for quantum computing.,We value students who show leadership potential and dedication to quantum computing.,False,True,False,False,688.72,False,1
SCH_000050,Vietnam Law Scholarship,"[""japan"", ""singapore"", ""brazil"", ""china"", ""egypt"", ""germany"", ""uk""]",15,19,"[""high_school""]","[""religion"", ""languages""]","[""law""]",accredited_b,84.4,68.9,[],True,upper_middle,vietnam,asia,"{""academic"": 0.4938, ""leadership"": 0.0617, ""olympiad"": 0.1975, ""extracurricular"": 0.0741, ""essay"": 0.1728}",public_service,False,This scholarship aims to nurture future leaders in law with a passion for public health policy.,We value students who show leadership potential and dedication to public health policy.,True,False,False,True,1979.67,False,2
SCH_000051,Egypt Chemistry Scholarship,"[""china"", ""vietnam"", ""chile"", ""sweden"", ""indonesia""]",16,21,"[""high_school""]","[""vocational""]","[""chemistry"", ""education"", ""medicine"", ""business""]",private_a,78.1,52.4,"[{""test_type"": ""toefl"", ""min_score"": 86.7, ""is_mandatory"": true}]",False,low,egypt,africa,"{""academic"": 0.3077, ""leadership"": 0.1958, ""olympiad"": 0.2168, ""extracurricular"": 0.0839, ""essay"": 0.1958}",,False,Our mission is to empower talented individuals from Africa pursuing excellence in chemistry.,We value students who show leadership potential and dedication to cybersecurity.,True,True,True,False,1282.88,True,3
SCH_000052,Brazil Medicine Scholarship,"[""thailand"", ""philippines"", ""sweden"", ""new_zealand"", ""morocco"", ""germany"", ""malaysia""]",16,20,"[""high_school"", ""bachelors""]","[""religion"", ""social_studies""]","[""medicine"", ""business"", ""mathematics"", ""biology""]",public_a,62.3,58.0,"[{""test_type"": ""hsk"", ""min_score"": 80, ""is_mandatory"": true}]",False,low,brazil,south_america,"{""academic"": 0.1832, ""leadership"": 0.1985, ""olympiad"": 0.2977, ""extracurricular"": 0.1985, ""essay"": 0.1221}",entrepreneurship,False,This scholarship aims to nurture future leaders in medicine with a passion for education reform.,Ideal candidates demonstrate excellence in medicine and commitment to community service.,True,False,True,False,67.3,False,2
SCH_000053,France Mathematics Scholarship,"[""netherlands"", ""nigeria"", ""australia"", ""new_zealand""]",16,20,"[""high_school""]","[""social_studies"", ""languages""]","[""mathematics""]",accredited_b,57.5,50.8,"[{""test_type"": ""toefl"", ""min_score"": 87.8, ""is_mandatory"": false}]",True,very_low,france,europe,"{""academic"": 0.3607, ""leadership"": 0.0492, ""olympiad"": 0.3197, ""extracurricular"": 0.1557, ""essay"": 0.1148}",,True,We seek to support outstanding students in mathematics who demonstrate commitment to innovation.,We value students who show leadership potential and dedication to sustainable agriculture.,True,False,True,False,1806.12,False,2
SCH_000054,South Africa Arts Humanities Scholarship,"[""brazil"", ""australia"", ""germany"", ""new_zealand"", ""philippines""]",17,22,"[""high_school""]","[""science"", ""vocational""]","[""arts_humanities""]",excellence,69.7,53.0,"[{""test_type"": ""ielts"", ""min_score"": 6.3, ""is_mandatory"": false}]",True,upper_middle,south_africa,africa,"{""academic"": 0.3443, ""leadership"": 0.1639, ""olympiad"": 0.1639, ""extracurricular"": 0.1639, ""essay"": 0.1639}",,False,We seek to support outstanding students in arts_humanities who demonstrate commitment to innovation.,We are looking for candidates with strong academic records and proven leadership experience.,False,True,False,False,562.67,False,1
SCH_000055,Switzerland Education Scholarship,"[""thailand"", ""sweden"", ""canada""]",17,20,"[""high_school"", ""bachelors""]","[""religion"", ""languages""]","[""education"", ""biology"", ""arts_humanities""]",accredited_b,68.0,57.7,[],False,low,switzerland,europe,"{""academic"": 0.3564, ""leadership"": 0.1089, ""olympiad"": 0.2475, ""extracurricular"": 0.1386, ""essay"": 0.1485}",,False,Our mission is to empower talented individuals from Europe pursuing excellence in education.,We are looking for candidates with strong academic records and proven leadership experience.,True,False,True,True,1226.28,False,3
SCH_000056,New Zealand Social Sciences Scholarship,"[""usa"", ""japan"", ""germany""]",16,19,"[""high_school""]","[""social_studies""]","[""social_sciences""]",private_a,79.9,78.3,"[{""test_type"": ""ielts"", ""min_score"": 7.8, ""is_mandatory"": true}]",False,low,new_zealand,oceania,"{""academic"": 0.3274, ""leadership"": 0.1681, ""olympiad"": 0.3097, ""extracurricular"": 0.0619, ""essay"": 0.1327}",government,True,Our mission is to empower talented individuals from Oceania pursuing excellence in social_sciences.,We value students who show leadership potential and dedication to sustainable agriculture.,True,False,True,True,286.97,False,3
SCH_000057,Canada Law Scholarship,"[""new_zealand"", ""malaysia"", ""brazil"", ""australia"", ""indonesia"", ""india"", ""germany""]",15,20,"[""high_school""]","[""social_studies"", ""religion""]","[""law"", ""social_sciences"", ""economics""]",private_a,80.5,75.1,"[{""test_type"": ""delf"", ""min_score"": 60, ""is_mandatory"": true}]",False,middle,canada,north_america,"{""academic"": 0.246, ""leadership"": 0.0397, ""olympiad"": 0.3016, ""extracurricular"": 0.2143, ""essay"": 0.1984}",entrepreneurship,False,This scholarship aims to nurture future leaders in law with a passion for artificial intelligence.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,True,1831.69,True,4
SCH_000058,Chile Chemistry Scholarship,"[""south_africa"", ""brazil"", ""kenya"", ""china"", ""uk"", ""thailand"", ""vietnam""]",17,21,"[""high_school""]","[""science""]","[""chemistry""]",excellence,84.3,54.6,"[{""test_type"": ""toefl"", ""min_score"": 108.3, ""is_mandatory"": true}]",True,very_low,chile,south_america,"{""academic"": 0.5, ""leadership"": 0.1778, ""olympiad"": 0.1556, ""extracurricular"": 0.1, ""essay"": 0.0667}",,False,We seek to support outstanding students in chemistry who demonstrate commitment to innovation.,We value students who show leadership potential and dedication to cybersecurity.,True,True,True,False,195.29,True,3
SCH_000059,India Business Scholarship,"[""germany"", ""sweden"", ""australia""]",15,19,"[""high_school"", ""bachelors""]","[""vocational"", ""science""]","[""business"", ""agriculture"", ""engineering""]",accredited_b,80.8,57.0,[],False,middle,india,asia,"{""academic"": 0.2574, ""leadership"": 0.2673, ""olympiad"": 0.3366, ""extracurricular"": 0.0495, ""essay"": 0.0891}",academic,False,This scholarship aims to nurture future leaders in business with a passion for machine learning.,We value students who show leadership potential and dedication to machine learning.,True,True,True,False,827.52,True,3
SCH_000060,Canada Engineering Scholarship,"[""egypt"", ""morocco"", ""vietnam"", ""new_zealand""]",15,19,"[""high_school""]","[""social_studies""]","[""engineering"", ""biology"", ""business"", ""chemistry""]",excellence,68.8,66.3,"[{""test_type"": ""topik"", ""min_score"": 150, ""is_mandatory"": false}]",False,upper_middle,canada,north_america,"{""academic"": 0.2481, ""leadership"": 0.1654, ""olympiad"": 0.1955, ""extracurricular"": 0.218, ""essay"": 0.1729}",,False,Our mission is to empower talented individuals from North_america pursuing excellence in engineering.,We value students who show leadership potential and dedication to education reform.,True,True,False,True,932.9,True,3
SCH_000061,Germany Business Scholarship,"[""nigeria"", ""malaysia"", ""new_zealand"", ""south_korea"", ""usa"", ""canada"", ""indonesia""]",17,20,"[""high_school""]","[""vocational"", ""languages""]","[""business""]",private_a,64.4,67.8,"[{""test_type"": ""ielts"", ""min_score"": 7.9, ""is_mandatory"": false}]",True,middle,germany,europe,"{""academic"": 0.3525, ""leadership"": 0.1475, ""olympiad"": 0.3279, ""extracurricular"": 0.0492, ""essay"": 0.123}",government,False,This scholarship aims to nurture future leaders in business with a passion for financial technology.,We are looking for candidates with strong academic records and proven research experience.,True,True,False,False,1987.32,True,2
SCH_000062,Brazil Mathematics Scholarship,"[""sweden"", ""canada"", ""china"", ""argentina"", ""malaysia""]",15,20,"[""high_school""]","[""social_studies""]","[""mathematics"", ""computer_science"", ""law"", ""engineering""]",accredited_b,62.1,79.6,"[{""test_type"": ""toefl"", ""min_score"": 105.5, ""is_mandatory"": true}]",False,middle,brazil,south_america,"{""academic"": 0.3798, ""leadership"": 0.2248, ""olympiad"": 0.0853, ""extracurricular"": 0.186, ""essay"": 0.124}",industry,False,This scholarship aims to nurture future leaders in mathematics with a passion for genomic research.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,False,820.26,True,3
SCH_000063,France Business Scholarship,"[""south_korea"", ""australia"", ""germany""]",17,20,"[""high_school""]","[""vocational"", ""social_studies""]","[""business""]",private_a,71.1,63.6,[],True,middle,france,europe,"{""academic"": 0.3095, ""leadership"": 0.1071, ""olympiad"": 0.2381, ""extracurricular"": 0.25, ""essay"": 0.0952}",ngo_npo,True,We seek to support outstanding students in business who demonstrate commitment to innovation.,Ideal candidates demonstrate excellence in business and commitment to community service.,True,True,False,True,429.8,True,3
SCH_000064,Argentina Agriculture Scholarship,"[""morocco"", ""philippines"", ""south_korea"", ""nigeria""]",16,21,"[""high_school"", ""bachelors""]","[""science""]","[""agriculture"", ""biology""]",accredited_b,64.0,64.7,"[{""test_type"": ""ielts"", ""min_score"": 6.8, ""is_mandatory"": false}]",True,low,argentina,south_america,"{""academic"": 0.3409, ""leadership"": 0.1136, ""olympiad"": 0.125, ""extracurricular"": 0.3068, ""essay"": 0.1136}",entrepreneurship,False,We seek to support outstanding students in agriculture who demonstrate commitment to knowledge advancement.,Ideal candidates demonstrate excellence in agriculture and commitment to technological advancement.,True,True,False,True,1049.83,True,3
